state,name,id,type,heatInput,load,co2Mass,so2Mass,noxMass,heatRate,co2Rate
LA,Sterlington,1404,Oil,57703.207,4491.73,3111336.1071,15.422145000000002,11777.982855000002,12.846543981940146,692.6810175811993
LA,Arsenal Hill Power Plant,1416,Gas,22779048.04,2099256.79,1228078534.224135,6199.702289999999,150140.93187,10.851006007702374,585.0063413271774
LA,Lieberman Power Plant,1417,Gas,1595663.996,139799.43,86029881.24953999,434.541615,134931.06816,11.413952088359732,615.3807726507897
LA,Big Cajun 1,1464,Oil,692630.281,58476.88,37340204.52183,188.69448,27768.932849999997,11.84451497754326,638.5464566821964
LA,Big Cajun 1,1464,Gas,1863540.657,139773.84,100467716.00958,507.116415,63966.521535,13.332542462881467,718.7876931017993
ME,William F Wyman,1507,Oil,2563777.935,243447.67,198185609.13456002,585815.620935,185682.6258,10.531125374911166,814.078890689568
MD,Herbert A Wagner,1554,Coal,1468423.683,114708.79,136677593.42259,414948.23337,37023.127035000005,12.801317867619387,1191.518046895883
MD,Herbert A Wagner,1554,Oil,443834.987,24166.13,29887491.05235,35146.16127,40312.579845,18.365993520683702,1236.7512320901194
MD,Herbert A Wagner,1554,Gas,468204.219,24166.13,31605378.29886,36488.79507,42004.479869999996,19.37439792800916,1307.8378002129425
MD,Perryman,1556,Oil,3609230.796,339865.56,200292641.551485,1074.1070399999999,86638.889055,10.619583802489432,589.3290321958042
MD,Perryman,1556,Gas,3491926.266,332475.42,191657854.2336,1016.0472000000001,55578.689025,10.502810300984054,576.4572136899624
MD,Vienna,1564,Oil,169488.35,10101.12,12476083.48494,86801.27517,24254.49816,16.77916409269467,1235.118826916223
MD,Chalk Point,1571,Oil,3428661.876,294789.59,187683541.158735,25136.28198,162702.72256499997,11.630878403813377,636.6695009777482
MD,Chalk Point,1571,Gas,3424005.876,294507.4,187341350.976735,24496.716555,160168.047675,11.62621338547011,636.1176356748081
MD,Dickerson,1572,Oil,1380261.594,112068.91,76697646.474915,2870.33334,59435.13246000001,12.316186478480072,684.3793383456214
MD,Morgantown,1573,Coal,13477470.79,1347176.51,1254445517.890095,657755.3914350001,290479.729815,10.004235295046822,931.1664125513107
MD,Morgantown,1573,Oil,13566516.79,1353991.5,1260988861.858095,669994.22427,311581.7601,10.019646940176507,931.31224373129
MA,Framingham Station,1586,Oil,14286.4,489.01,,,3369.28509,29.214944479662993,
MA,Mystic,1588,Gas,11979428.71,1653033.03,645840655.8843601,3260.4228900000003,41001.133259999995,7.246938501888254,390.7003938598614
MA,Medway Station,1592,Oil,77052.1,2860.08,5664009.547499999,,17666.52069,26.94054012475176,1980.3675238105227
MA,Blackstone,1594,Oil,285843.116,235515.8,,,20641.180304999998,1.2136897651877283,
MA,Kendall Green Energy LLC,1595,Oil,12433513.4,1845137.33,674756018.37693,3426.437745,61320.26289,6.738530080034748,365.6941992371538
MA,Kendall Green Energy LLC,1595,Gas,12429601.6,1845054.45,674756018.37693,3426.437745,59191.099695,6.736712621137007,365.71062625112774
MA,Canal Station,1599,Oil,5515288.711,572446.09,371532355.984185,490115.76810000004,167688.611325,9.634599322706528,649.0259300822283
MA,Canal Station,1599,Gas,3721522.334,379945.22,239489001.92159998,199849.22676,104887.82251499999,9.794891837302231,630.3250819199673
MA,West Springfield,1642,Oil,10297.227,1077.09,729720.563115,3.62874,1149.403395,9.560228950227001,677.4926543882127
MA,Potter,1660,Oil,335807.559,34968.25,20768560.872405,97.068795,2605.4353199999996,9.60321317194884,593.9262294339866
MA,Waters River,1678,Oil,75379.5,6300.4,3665753.148,,9227.885820000001,11.964240365691069,581.8286375468225
MA,Cleary Flood,1682,Oil,280764.577,26062.82,15397006.90365,233.146545,18931.136580000002,10.772609295540544,590.7651936225627
MI,Dan E Karn,1702,Coal,32794707.46,3190948.98,3120274068.387405,836779.279335,907451.71239,10.277415171959284,977.8514441767743
MI,Dan E Karn,1702,Oil,36179480.8,3190948.98,3304174662.6110997,897755.71911,1095407.7437999998,11.338157089556473,1035.4833885846397
MI,Dan E Karn,1702,Gas,3456504.003,2006677.55,187760709.943575,63229.887315,189433.835775,1.7225009583627424,93.56795263074278
MI,J H Campbell,1710,Coal,81330713.73,8266123.24,7738259607.935881,5007983.250675,2745812.219715,9.83903957981638,936.1413304958033
MI,Delray,1728,Gas,528496.243,44574.6,28494117.488115,143.33523,10686.639299999999,11.856443871621956,639.2456127057786
MI,Hancock Peakers,1730,Gas,252257.5,16619.58,13504174.473,68.94606,80094.45646500001,15.178331823066525,812.5460735469848
MI,Monroe,1733,Coal,155278233.3,16587484.86,14778058210.31925,3250215.24438,4444868.119995001,9.361168049922188,890.916153657261
MI,St. Clair,1743,Coal,17790846.22,1821189.27,1692720492.18585,5690594.603925,1597553.692185,9.76880685223892,929.4588542056641
MI,St. Clair,1743,Oil,17790846.22,1821189.27,1692720492.18585,5690594.603925,1597553.692185,9.76880685223892,929.4588542056641
MI,St. Clair,1743,Gas,9377310.489,952012.25,892211408.99451,3008358.816195,975368.1174150001,9.849989313687928,937.1847988242904
MI,Trenton Channel,1745,Coal,6505255.917,4150830.08,618945288.6654451,2203060.6707300004,456822.0786,1.5672180724391398,149.11361745394433
MI,Erickson,1832,Coal,10556537.85,849235.47,1004405337.532695,2499748.2675,714932.54043,12.430636994001205,1182.7171297175034
MI,Wyandotte,1866,Gas,10008.633,6006.76,536283.319935,1.81437,365.595555,1.666228216209737,89.27996456242633
MN,Laskin Energy Center,1891,Gas,1680001.308,120609.1,90572441.40063001,1280.94522,86509.16159999999,13.929308053869898,750.9586042896432
MN,Boswell Energy Center,1893,Coal,56408179.67,5597906.0,5332400357.66364,548774.3502,2248491.588345,10.076657176808615,952.5705429250938
MN,Boswell Energy Center,1893,Gas,24997481.13,2340487.07,2363141505.26784,170464.59742499999,656054.4195600001,10.68046111017396,1009.6793678368153
MN,Hibbard Energy Center,1897,Coal,2634613.962,1513374.84,248976034.20870003,109321.23561,396642.147255,1.7408865882823845,164.51709624609592
MN,Black Dog,1904,Gas,6665858.818,769729.65,359374730.721645,1818.905925,73049.257755,8.660000063658714,466.88435442449827
MN,High Bridge,1912,Gas,14011861.47,1867252.35,755422062.1733251,3813.80574,89684.30910000001,7.503999911956196,404.5634550537987
MN,Inver Hills,1913,Oil,338034.1,20208.02,,4300.0569000000005,111549.28197000001,16.72771998444182,
MN,Allen S King,1915,Coal,13193817.21,1327411.15,1255333301.831685,669974.2662,577186.4772150001,9.93951061055951,945.7004348891337
MN,Riverside (1927),1927,Gas,10650256.98,1505863.04,574187934.140505,2898.456075,108716.143215,7.072526980939781,381.30156520775284
MN,New Ulm,2001,Oil,10300.5,739.92,,1588.480935,5606.4033,13.921099578332793,
MN,Cambridge Station,2038,Oil,13912.7,884.92,,9.071850000000001,7572.273194999999,15.721986168241198,
MN,Cambridge Station,2038,Gas,364216.068,30946.8,19635958.543605,98.88316499999999,6826.5671250000005,11.769102718213192,634.5069132706774
MN,Elk River,2039,Oil,450203.392,38208.18,24704485.506810002,127.00590000000001,8351.54511,11.782905964115537,646.5758250408683
MN,Maple Lake Station,2042,Oil,10677.5,667.36,,7.25748,5811.42711,15.999610405178615,
MS,Chevron Cogenerating Station,2047,Gas,5908955.557,504292.46,318569559.40068,1608.439005,146041.362855,11.717318868896037,631.7158884364045
MS,Sweatt Electric Generating Plant,2048,Gas,12981.6,1076.0,,,4121.341455000001,12.064684014869888,
MS,Watson Electric Generating Plant,2049,Gas,26659812.99,2768002.44,1434296646.019155,7241.150670000001,2811903.36852,9.63142683862663,518.1702968510226
MS,Baxter Wilson,2050,Oil,3405839.821,317796.0,183667057.589145,927.1430700000001,310154.75809500006,10.717063213508037,577.9401175255352
MS,Moselle Generation Complex,2070,Oil,824559.59,72098.52,44455678.317855,224.074695,55891.66785,11.436567491260568,616.5962674109676
MS,Moselle Generation Complex,2070,Gas,11015859.09,1256331.77,593881767.4583701,2998.2464250000003,97637.599995,8.768272325072221,472.71093642594906
MO,Hawthorn,2079,Coal,32641184.01,3335818.62,3088999592.16759,1226624.7965700002,1061054.46222,9.785059599553408,926.0094579625526
MO,Hawthorn,2079,Gas,3309537.154,334096.8,178427146.142925,900.8347050000001,29690.350680000003,9.90592293610714,534.0582314554495
MO,Northeast Generating Station,2081,Oil,425180.9,15108.0,,5789.65467,231431.05816500002,28.142765422292825,
MO,Fairgrounds,2082,Oil,36361.9,1797.75,,8247.218835,19792.055145,20.226338478653872,
MO,Ralph Green Station,2092,Gas,598052.314,25842.3,,162.386115,50544.71946,23.142379509563778,
MO,Lake Road,2098,Oil,426328.3,19682.7,,242.21839500000004,74466.28072499999,21.66005172054647,
MO,Lake Road,2098,Gas,703134.795,41240.17,15756277.56483,695.8108950000001,117174.73615500002,17.0497550082844,382.0614116001462
MO,Labadie,2103,Coal,165391364.8,17302963.08,15736260473.373901,40156963.14447,7042470.8047050005,9.558557342769296,909.4546639565449
MO,Meramec,2104,Coal,1314464.218,125621.05,125065088.36907,280087.018455,82992.005355,10.463725768889848,995.5742956221907
MO,Meramec,2104,Gas,1542267.856,132921.21,82940719.465395,408.23325,38278.671075,11.602872528770991,623.9840839952857
MO,Sioux,2107,Coal,40184436.24,3993104.29,3823367959.7799,1520764.110675,4499263.83978,10.06345773152847,957.4926378343853
MO,Chillicothe,2122,Oil,188451.6,11872.0,,11200.106010000001,71001.74121000001,15.87361859838275,
MO,Columbia,2123,Gas,33567.719,20635.45,1809780.5510850002,9.071850000000001,266.71238999999997,1.6267015742326916,87.70249987691085
MO,Higginsville Municipal Power Plant,2131,Oil,202767.3,13653.3,,64.410135,64370.21886000001,14.851156863175936,
MO,James River,2161,Oil,1932909.988,141170.73,106806825.41853,957.9873600000001,133796.179725,13.692002499384962,756.5791111126931
MO,New Madrid Power Plant,2167,Coal,71127571.94,8060449.83,6767465420.222085,12484239.078089999,13993818.504900001,8.824268302653774,839.589050605391
MO,Thomas Hill Energy Center,2168,Coal,73323346.49,7343771.98,6976123729.93965,12277533.347099999,9363258.687255,9.984425808656438,949.9374094046489
MT,Glendive Generating Station,2176,Oil,19195.878,1502.15,1173833.8870500003,68.94606,1775.361045,12.77893552574643,781.435866624505
NE,Canaday,2226,Gas,273246.1,22051.19,14636976.3825,75.296355,30988.532414999998,12.391444634053762,663.7726300712117
NE,Lon D Wright Power Plant,2240,Coal,3431076.76,328828.7,309868695.44895,531154.095945,349794.20667,10.4342375224547,942.3407854878543
NE,Lon D Wright Power Plant,2240,Oil,145957.5,8799.81,7807687.702500001,34.47303,46342.63854,16.586437661722243,887.2563955926322
NE,Lon D Wright Power Plant,2240,Gas,3577034.26,337628.51,317676383.15145004,531188.568975,396136.84521,10.59458592522296,940.9050887066677
NE,C W Burdick,2241,Oil,196242.857,12927.24,10590785.225715,58.05984,2708.8544100000004,15.180568860793176,819.2611281073919
NE,J Street,2250,Oil,33719.3,1792.3,,197.76632999999998,11176.5192,18.813424091948896,
NE,Hallam Peaking,2265,Oil,20314.0,1665.16,,4481.4939,10929.76488,12.199428283167983,
NE,Hebron Peaking,2266,Oil,31127.2,2170.33,,7061.52804,16943.494245,14.342150732837863,
NE,McCook Peaking,2271,Oil,32530.1,2202.75,,7380.85716,17705.529645,14.767949154466008,
NE,Sheldon,2277,Coal,11800725.15,1132945.06,1122781119.496005,3010465.299765,2628302.732295,10.415972995195371,991.028743702722
NE,Jones Street,2290,Oil,265892.0,8387.18,,6084.4897949999995,144727.758975,31.702193109006842,
NE,North Omaha Station,2291,Coal,19287688.7,1859621.41,1832931812.4946501,4970227.11816,2626022.97639,10.371836222298603,985.6478327460482
NE,North Omaha Station,2291,Gas,20381689.41,1947972.45,1891755453.2766597,4970521.953284999,2660494.19202,10.463027549491267,971.1407639654553
NE,Sarpy County Station,2292,Oil,2040430.325,147050.19,68182655.65783499,566.990625,127908.54907500002,13.875740826992471,463.6692795693429
NV,Clark,2322,Gas,2787337.436,257566.27,150273037.05688503,759.313845,31257.966360000006,10.821826305129163,583.4344576907723
NV,Fort Churchill,2330,Gas,6488575.888,574546.43,349818183.56955,1766.289195,376327.55355,11.293388226257013,608.859728829139
NV,Tracy,2336,Oil,2932437.704,216866.61,158094890.45316002,797.415615,38470.994295,13.52184969368959,728.9959964475861
NV,Tracy,2336,Gas,28827039.35,3550202.37,1554146003.95818,7845.33588,342381.59803500003,8.119829898598146,437.76265181136137
NH,Lost Nation,2362,Oil,7800.0,250.0,,,2158.193115,31.2,
NH,Merrimack,2364,Coal,3542467.982,345762.14,329722992.5568,100176.81081000001,378770.602755,10.245390030267627,953.612192927774
NH,Merrimack,2364,Oil,8842.3,299.0,,,3283.1025150000005,29.572909698996654,
NH,Schiller,2367,Oil,3108.6,114.0,,,1111.301625,27.268421052631577,
NH,White Lake,2369,Oil,8913.3,265.0,,,3274.030665,33.63509433962264,
NJ,Carlls Corner Energy Center,2379,Oil,140067.3,7754.29,7785915.2625,2403.133065,26359.16736,18.063201144140855,1004.0784214286543
NJ,Sayreville,2390,Oil,79675.2,4628.29,5455356.9975,5464.88244,5862.22947,17.214824481612,1178.698179565239
NJ,Gilbert Generating Station,2393,Oil,146763.099,13518.98,8122434.631065001,137.89212,6120.777195,10.856077825398069,600.817120157364
NJ,Gilbert Generating Station,2393,Gas,1102929.109,86471.41,59672326.86447,398.25421500000004,16949.844540000002,12.754841270658128,690.0815756846106
NJ,Bergen Generating Station,2398,Oil,16324532.69,1437588.88,884039585.397675,4454.2783500000005,160654.29883500002,11.355494548622275,614.9460375609438
NJ,Burlington Generating Station,2399,Oil,561709.384,57882.69,31276506.499844998,186.88011,25356.727935000003,9.704272278983577,540.3430023698794
NJ,Essex,2401,Oil,11795.017,861.89,635831.45154,3.62874,584.22714,13.685060738609335,737.7176339672117
NJ,Kearny Generating Station,2404,Oil,883650.249,82268.02,47971396.67463,244.93995,35823.828465,10.741114822017108,583.1111126125315
NJ,Kearny Generating Station,2404,Gas,2698676.655,252277.5,145823662.04181004,739.355775,42171.40191,10.697254630317804,578.0288057468861
NJ,Linden Generating Station,2406,Oil,37102440.9,5148087.5,2009791404.646155,12550.904475000001,164948.912625,7.207033854805304,390.3957352407385
NJ,Sewaren Generating Station,2411,Oil,18451195.87,2792525.33,995377839.8073449,5024.897715,52135.014765,6.607351300193936,356.4436208023026
NJ,Howard M Down,2434,Oil,693145.512,69994.26,37368618.463215,188.69448,8103.883605,9.902890779901096,533.8811848745169
NM,Four Corners Steam Elec Station,2442,Coal,104571184.4,11066267.74,9733192409.996851,1916818.40205,3196319.38353,9.449544042931317,879.5370434437773
NM,Rio Grande,2444,Oil,4300394.469,388666.06,231859979.768925,539.775075,351669.358065,11.064497036350433,596.5531947114832
NM,Rio Grande,2444,Gas,6660603.05,639836.18,359103115.90390503,837.331755,361559.488935,10.409856863674072,561.242279084476
NM,Maddox,2446,Gas,2470673.481,238706.64,133195625.06937,672.224085,155643.008895,10.350250336563741,557.9887726180134
NM,Reeves Generating Station,2450,Gas,2659491.355,217291.27,143382879.892125,723.9336300000001,278099.37612000003,12.239292241239145,659.864889611649
NM,San Juan,2451,Coal,38777954.29,3502290.41,3689319815.771445,548103.0333,3933275.654205,11.072169851842753,1053.402026638746
NM,Cunningham,2454,Oil,6823067.514,686912.2,367849248.387135,1857.007695,458473.15530000004,9.932954333901773,535.5113046283573
NM,Cunningham,2454,Gas,12617977.32,1177803.11,680269358.103705,3432.78804,627694.0020900001,10.713146546199898,577.574768081318
NY,Danskammer Generating Station,2480,Oil,34520.783,2508.86,1856584.9467900002,9.071850000000001,1505.019915,13.759549357078514,740.0113783909824
NY,Danskammer Generating Station,2480,Gas,182913.849,16277.86,9836797.46385,49.895175,6718.61211,11.236971506082494,604.305324155018
NY,Arthur Kill,2490,Gas,10925799.9,1035925.36,589032327.4870349,2965.5877649999998,392099.87196,10.54689876498438,568.6049885746932
NY,East River,2493,Oil,11752622.28,8421016.25,639859330.260375,47424.00306,683553.918465,1.3956299253074116,75.98362374141898
NY,East River,2493,Gas,35941055.05,2300044.0,1943917356.097875,54007.444605000004,763802.59638,15.626246737018942,845.1652907935131
NY,Gowanus Generating Station,2494,Oil,269981.5,17309.1,15136563.162,,43460.511795,15.59766250122768,874.4858578435621
NY,Gowanus Generating Station,2494,Gas,247140.9,15712.9,13458633.786,,37015.869555,15.728535152645279,856.5340443839139
NY,Hudson Avenue,2496,Oil,9656.5,575.26,708602.2035000001,,5256.2298900000005,16.786322706254563,1231.7946728435838
NY,Narrows Generating Station,2499,Oil,797027.6,42196.4,44168206.8135,,135898.12737,18.88852129565555,1046.7292663236674
NY,Ravenswood Generating Station,2500,Oil,17386840.74,2130240.47,946854923.6407051,22495.466445000002,280771.035945,8.161914574836707,444.482647370184
NY,59th Street,2503,Oil,3795999.225,2684611.5,,,201102.95643000002,1.4139845653644858,
NY,74th Street,2504,Oil,3592335.85,210.0,201925727.86575,59239.180499999995,157178.8731,17106.36119047619,961551.0850750001
NY,74th Street,2504,Gas,3588990.85,2945088.5,201679427.13825,59239.180499999995,155358.152805,1.2186359934514701,68.4799207691891
NY,E F Barrett,2511,Oil,15426152.67,1453010.31,836919322.390635,43017.805515,970714.258365,10.616684935979565,575.9899407669275
NY,East Hampton Facility,2512,Oil,179735.0,12009.46,13221586.3455,,64909.993935000006,14.966118376679718,1100.9309615503112
NY,Glenwood,2514,Oil,44522.3,3210.0,3271036.9545,16.32933,11878.68039,13.8698753894081,1019.0146275700935
NY,Northport,2516,Oil,31509657.1,3085928.55,1773223812.3944252,899805.050025,902127.443625,10.210753939847377,574.6159652317373
NY,Northport,2516,Gas,31507135.2,3085821.55,1773038383.780425,899805.050025,900754.8727200001,10.21029074088876,574.5757993622234
NY,Port Jefferson Energy Center,2517,Oil,4827546.643,456793.51,280013152.73074496,230655.41499,146763.482115,10.568334569814708,612.997222160063
NY,Port Jefferson Energy Center,2517,Gas,4824929.643,456656.51,279820829.510745,230655.41499,145339.20166500003,10.565774356309953,612.7599703127959
